"id","user_id","action","category","cat_id","date"
14960,1937,"1937 has been blocked for Bypassing preventScreenShot and taking ScreenShots","Users",0,"2023-11-12 20:28:24"
14961,15,"mohamed kamel, created a new session #[255]","Courses",7,"2023-11-12 20:36:03"
14962,15,"15, updated storage amount of user #[15], old storage is 3236.685, new storage is 3206.123","Quota",15,"2023-11-12 20:38:28"
14963,15,"mohamed kamel, Insert new media #[4403]","Media",4403,"2023-11-12 20:38:28"
14964,15,"mohamed kamel, created a new session [dudenal relations] #[4467]","Courses",7,"2023-11-12 20:45:15"
14965,1940,"1940 has been blocked for Mirroring or dev options enabled","Users",0,"2023-11-12 20:50:17"
14966,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 178, new invitations number is 177","Quota",16,"2023-11-12 21:41:02"
14967,1,"Support-Abdu, Invited new student #[1805], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-12 21:41:02"
14968,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 177, new invitations number is 176","Quota",16,"2023-11-12 21:41:17"
14969,1,"Support-Abdu, Invited new student #[1954], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-12 21:41:17"
14970,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 176, new invitations number is 175","Quota",16,"2023-11-12 21:42:10"
14971,1,"Support-Abdu, Invited new student #[1805], number of participants before invitations is 374, current number is 375","Courses",14,"2023-11-12 21:42:10"
14972,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 175, new invitations number is 174","Quota",16,"2023-11-12 21:42:49"
14973,1,"Support-Abdu, Invited new student #[1805], number of participants before invitations is 374, current number is 375","Courses",262,"2023-11-12 21:42:49"
14974,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 174, new invitations number is 173","Quota",16,"2023-11-12 21:43:37"
14975,1,"Support-Abdu, Invited new student #[1954], number of participants before invitations is 374, current number is 375","Courses",262,"2023-11-12 21:43:37"
14976,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 173, new invitations number is 172","Quota",16,"2023-11-12 21:43:59"
14977,1,"Support-Abdu, Invited new student #[1954], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-12 21:43:59"
14978,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 172, new invitations number is 171","Quota",16,"2023-11-12 21:44:23"
14979,1,"Support-Abdu, Invited new student #[1955], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-12 21:44:23"
14980,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 171, new invitations number is 170","Quota",16,"2023-11-12 21:44:39"
14981,1,"Support-Abdu, Invited new student #[1955], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-12 21:44:39"
14982,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 170, new invitations number is 169","Quota",16,"2023-11-12 21:46:18"
14983,1,"Support-Abdu, Invited new student #[1956], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-12 21:46:18"
14984,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 169, new invitations number is 168","Quota",16,"2023-11-12 21:46:35"
14985,1,"Support-Abdu, Invited new student #[1956], number of participants before invitations is 374, current number is 375","Courses",267,"2023-11-12 21:46:35"
14986,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 168, new invitations number is 167","Quota",16,"2023-11-12 21:50:57"
14987,1,"Support-Abdu, Invited new student #[1957], number of participants before invitations is 374, current number is 375","Courses",14,"2023-11-12 21:50:57"
14988,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 167, new invitations number is 166","Quota",16,"2023-11-12 21:51:11"
14989,1,"Support-Abdu, Invited new student #[1957], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-12 21:51:11"
14990,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 166, new invitations number is 165","Quota",16,"2023-11-12 21:51:20"
14991,1,"Support-Abdu, Invited new student #[1957], number of participants before invitations is 374, current number is 375","Courses",262,"2023-11-12 21:51:20"
14992,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 165, new invitations number is 164","Quota",16,"2023-11-12 21:51:33"
14993,1,"Support-Abdu, Invited new student #[1957], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-12 21:51:33"
14994,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 164, new invitations number is 163","Quota",16,"2023-11-12 21:51:50"
14995,1,"Support-Abdu, Invited new student #[1957], number of participants before invitations is 374, current number is 375","Courses",267,"2023-11-12 21:51:50"
14996,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 163, new invitations number is 162","Quota",16,"2023-11-12 21:52:31"
14997,1,"Support-Abdu, Invited new student #[1958], number of participants before invitations is 374, current number is 375","Courses",14,"2023-11-12 21:52:31"
14998,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 162, new invitations number is 161","Quota",16,"2023-11-12 21:52:49"
14999,1,"Support-Abdu, Invited new student #[1958], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-12 21:52:49"
15000,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 161, new invitations number is 160","Quota",16,"2023-11-12 21:52:58"
15001,1,"Support-Abdu, Invited new student #[1958], number of participants before invitations is 374, current number is 375","Courses",262,"2023-11-12 21:52:58"
15002,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 160, new invitations number is 159","Quota",16,"2023-11-12 21:53:20"
15003,1,"Support-Abdu, Invited new student #[1958], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-12 21:53:20"
15004,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 159, new invitations number is 158","Quota",16,"2023-11-12 21:53:35"
15005,1,"Support-Abdu, Invited new student #[1958], number of participants before invitations is 374, current number is 375","Courses",267,"2023-11-12 21:53:35"
15006,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 158, new invitations number is 157","Quota",16,"2023-11-12 21:54:02"
15007,1,"Support-Abdu, Invited new student #[1959], number of participants before invitations is 374, current number is 375","Courses",14,"2023-11-12 21:54:02"
15008,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 157, new invitations number is 156","Quota",16,"2023-11-12 21:54:13"
15009,1,"Support-Abdu, Invited new student #[1959], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-12 21:54:13"
15010,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 156, new invitations number is 155","Quota",16,"2023-11-12 21:54:26"
15011,1,"Support-Abdu, Invited new student #[1959], number of participants before invitations is 374, current number is 375","Courses",262,"2023-11-12 21:54:26"
15012,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 155, new invitations number is 154","Quota",16,"2023-11-12 21:54:35"
15013,1,"Support-Abdu, Invited new student #[1959], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-12 21:54:35"
15014,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 154, new invitations number is 153","Quota",16,"2023-11-12 21:54:51"
15015,1,"Support-Abdu, Invited new student #[1959], number of participants before invitations is 374, current number is 375","Courses",267,"2023-11-12 21:54:51"
15016,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 153, new invitations number is 152","Quota",16,"2023-11-12 21:55:23"
15017,1,"Support-Abdu, Invited new student #[1960], number of participants before invitations is 374, current number is 375","Courses",14,"2023-11-12 21:55:23"
15018,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 152, new invitations number is 151","Quota",16,"2023-11-12 21:55:34"
15019,1,"Support-Abdu, Invited new student #[1960], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-12 21:55:34"
15020,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 151, new invitations number is 150","Quota",16,"2023-11-12 21:55:46"
15021,1,"Support-Abdu, Invited new student #[1960], number of participants before invitations is 374, current number is 375","Courses",262,"2023-11-12 21:55:46"
15022,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 150, new invitations number is 149","Quota",16,"2023-11-12 21:56:00"
15023,1,"Support-Abdu, Invited new student #[1960], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-12 21:56:00"
15024,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 149, new invitations number is 148","Quota",16,"2023-11-12 21:56:11"
15025,1,"Support-Abdu, Invited new student #[1960], number of participants before invitations is 374, current number is 375","Courses",267,"2023-11-12 21:56:11"
15026,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 148, new invitations number is 147","Quota",16,"2023-11-12 21:56:32"
15027,1,"Support-Abdu, Invited new student #[1961], number of participants before invitations is 374, current number is 375","Courses",14,"2023-11-12 21:56:32"
15028,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 147, new invitations number is 146","Quota",16,"2023-11-12 21:56:41"
15029,1,"Support-Abdu, Invited new student #[1961], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-12 21:56:41"
15030,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 146, new invitations number is 145","Quota",16,"2023-11-12 21:56:53"
15031,1,"Support-Abdu, Invited new student #[1961], number of participants before invitations is 374, current number is 375","Courses",262,"2023-11-12 21:56:53"
15032,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 145, new invitations number is 144","Quota",16,"2023-11-12 21:57:22"
15033,1,"Support-Abdu, Invited new student #[1961], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-12 21:57:22"
15034,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 144, new invitations number is 143","Quota",16,"2023-11-12 21:57:31"
15035,1,"Support-Abdu, Invited new student #[1961], number of participants before invitations is 374, current number is 375","Courses",267,"2023-11-12 21:57:31"
15036,55,"mostafa mohamed, updated course #[193]","Courses",193,"2023-11-12 22:04:36"
15037,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 23, new invitations number is 22","Quota",8,"2023-11-12 22:27:10"
15038,1,"Support-Abdu, Invited new student #[1947], number of participants before invitations is 59, current number is 60","Courses",45,"2023-11-12 22:27:10"
15039,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 22, new invitations number is 21","Quota",8,"2023-11-12 22:27:30"
15040,1,"Support-Abdu, Invited new student #[1947], number of participants before invitations is 59, current number is 60","Courses",42,"2023-11-12 22:27:30"
15041,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 21, new invitations number is 20","Quota",8,"2023-11-12 22:28:38"
15042,1,"Support-Abdu, Invited new student #[1947], number of participants before invitations is 59, current number is 60","Courses",46,"2023-11-12 22:28:38"
15043,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 20, new invitations number is 19","Quota",8,"2023-11-12 22:29:20"
15044,1,"Support-Abdu, Invited new student #[1947], number of participants before invitations is 59, current number is 60","Courses",43,"2023-11-12 22:29:20"
15045,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 19, new invitations number is 18","Quota",8,"2023-11-12 22:44:22"
15046,1,"Support-Abdu, Invited new student #[1962], number of participants before invitations is 59, current number is 60","Courses",42,"2023-11-12 22:44:22"
15047,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 18, new invitations number is 17","Quota",8,"2023-11-12 22:44:48"
15048,1,"Support-Abdu, Invited new student #[1962], number of participants before invitations is 59, current number is 60","Courses",43,"2023-11-12 22:44:48"
15049,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 17, new invitations number is 16","Quota",8,"2023-11-12 22:45:47"
15050,1,"Support-Abdu, Invited new student #[1962], number of participants before invitations is 59, current number is 60","Courses",44,"2023-11-12 22:45:47"
15051,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 16, new invitations number is 15","Quota",8,"2023-11-12 22:46:03"
15052,1,"Support-Abdu, Invited new student #[1962], number of participants before invitations is 59, current number is 60","Courses",45,"2023-11-12 22:46:03"
15053,1962,"1962 has been blocked for Mirroring or dev options enabled","Users",0,"2023-11-12 22:47:54"
15054,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 15, new invitations number is 14","Quota",8,"2023-11-12 22:54:15"
15055,19,"Dr. Ahmed Ragab, Invited new student #[1963], number of participants before invitations is 59, current number is 60","Courses",56,"2023-11-12 22:54:15"
15056,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 14, new invitations number is 13","Quota",8,"2023-11-12 22:55:24"
15057,19,"Dr. Ahmed Ragab, Invited new student #[1963], number of participants before invitations is 59, current number is 60","Courses",64,"2023-11-12 22:55:24"
15058,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 13, new invitations number is 12","Quota",8,"2023-11-12 22:55:55"
15059,19,"Dr. Ahmed Ragab, Invited new student #[1963], number of participants before invitations is 59, current number is 60","Courses",46,"2023-11-12 22:55:55"
15060,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 12, new invitations number is 11","Quota",8,"2023-11-12 22:56:14"
15061,19,"Dr. Ahmed Ragab, Invited new student #[1963], number of participants before invitations is 59, current number is 60","Courses",53,"2023-11-12 22:56:14"
15062,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 11, new invitations number is 10","Quota",8,"2023-11-12 22:57:40"
15063,19,"Dr. Ahmed Ragab, Invited new student #[1964], number of participants before invitations is 59, current number is 60","Courses",50,"2023-11-12 22:57:40"
15064,1,"Support-Abdu, deleted attendee #[1947] from this course","Courses",46,"2023-11-12 22:57:42"
15065,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 10, new invitations number is 9","Quota",8,"2023-11-12 22:58:25"
15066,19,"Dr. Ahmed Ragab, Invited new student #[1964], number of participants before invitations is 59, current number is 60","Courses",51,"2023-11-12 22:58:25"
15067,902,"902 has been blocked for Bypassing preventScreenShot and taking ScreenShots","Users",0,"2023-11-12 23:30:57"
15068,209,"209 has been blocked for Bypassing preventScreenShot and taking ScreenShots","Users",0,"2023-11-13 02:01:51"
15069,54,"54, updated storage amount of user #[54], old storage is 8775.785, new storage is 8654.6","Quota",54,"2023-11-13 03:30:01"
15070,54,"mohamed wael , Insert new media #[4404]","Media",4404,"2023-11-13 03:30:01"
15071,54,"mohamed wael , created a new session [الحصة الاولى ] #[4468]","Courses",245,"2023-11-13 03:30:57"
15072,663,"663, updated storage amount of user #[663], old storage is 5535.071, new storage is 5387.767","Quota",663,"2023-11-13 05:28:19"
15073,663,"Dr Ahmed Hussein, Insert new media #[4405]","Media",4405,"2023-11-13 05:28:19"
15074,663,"Dr Ahmed Hussein, created a new session #[256]","Courses",242,"2023-11-13 05:30:30"
15075,663,"Dr Ahmed Hussein, created a new session [Lecture 6 - ANS] #[4469]","Courses",242,"2023-11-13 05:31:00"
15076,1962,"1962 has been blocked for Mirroring or dev options enabled","Users",0,"2023-11-13 09:39:47"
15077,11,"Support-Lina, updated undefined of user's #[12] quota, current qouta is {""id"":6,""user_id"":12,""membership_id"":1,""storage"":188.3932,""minutes"":1,""invitations"":24,""participants"":20,""SMSMessages"":30,""expiry"":""2024-07-27T11:45:29.000Z""}","Quota",6,"2023-11-13 11:32:07"
15078,12,"Lina, created a new session [live] #[4470]","Courses",268,"2023-11-13 11:32:21"
15079,12,"Lina, started a live session #[4470]","Courses",268,"2023-11-13 11:33:05"
15080,12,"Lina, ended a live session #[4470]","Courses",268,"2023-11-13 11:37:17"
15081,11,"Support-Lina, updated undefined of user's #[12] quota, current qouta is {""id"":6,""user_id"":12,""membership_id"":1,""storage"":188.3932,""minutes"":2,""invitations"":24,""participants"":20,""SMSMessages"":30,""expiry"":""2024-07-27T11:45:29.000Z""}","Quota",6,"2023-11-13 11:38:45"
15082,19,"19, updated storage amount of user #[19], old storage is 44002.71, new storage is 43999.73","Quota",19,"2023-11-13 12:23:58"
15083,19,"Dr. Ahmed Ragab, Insert new media #[4406]","Media",4406,"2023-11-13 12:23:59"
15084,19,"Dr. Ahmed Ragab, created a new session [13 / 11] #[4471]","Courses",64,"2023-11-13 12:25:54"
15085,19,"Dr. Ahmed Ragab, started a live session #[4471]","Courses",64,"2023-11-13 12:26:50"
15086,19,"Dr. Ahmed Ragab, ended a live session #[4471]","Courses",64,"2023-11-13 12:55:41"
15087,19,"Dr. Ahmed Ragab, created a new session [13 / 11] #[4472]","Courses",44,"2023-11-13 13:16:13"
15088,19,"Dr. Ahmed Ragab, started a live session #[4472]","Courses",44,"2023-11-13 13:16:56"
15089,19,"Dr. Ahmed Ragab, ended a live session #[4472]","Courses",44,"2023-11-13 13:57:02"
15090,1515,"Dr Saadia, updated course #[348]","Courses",348,"2023-11-13 14:07:00"
15091,665,"665, updated storage amount of user #[665], old storage is 1759.015, new storage is 1437.613","Quota",665,"2023-11-13 14:08:47"
15092,665,"ahmed shosha, Insert new media #[4407]","Media",4407,"2023-11-13 14:08:47"
15093,665,"665, updated storage amount of user #[665], old storage is 1437.613, new storage is 1049.138","Quota",665,"2023-11-13 14:09:48"
15094,665,"ahmed shosha, Insert new media #[4408]","Media",4408,"2023-11-13 14:09:48"
15095,665,"ahmed shosha, created a new session [(9) 4E Advanced (Mon_ 13-11-2023)] #[4473]","Courses",254,"2023-11-13 14:10:28"
15096,665,"665, updated storage amount of user #[665], old storage is 1049.138, new storage is 751.6393","Quota",665,"2023-11-13 14:12:32"
15097,665,"ahmed shosha, Insert new media #[4409]","Media",4409,"2023-11-13 14:12:32"
15098,665,"ahmed shosha, created a new session [(10) 4E Advanced (Mon_ 13-11-2023)] #[4474]","Courses",254,"2023-11-13 14:17:12"
15099,665,"ahmed shosha, created a new session [(11) 4E Advanced (Mon_ 13-11-2023)-Final Ch.2] #[4475]","Courses",254,"2023-11-13 14:17:29"
15100,19,"19, updated storage amount of user #[19], old storage is 43999.73, new storage is 43998.61","Quota",19,"2023-11-13 14:17:35"
15101,19,"Dr. Ahmed Ragab, Insert new media #[4410]","Media",4410,"2023-11-13 14:17:36"
15102,19,"Dr. Ahmed Ragab, created a new session [13 / 11] #[4476]","Courses",57,"2023-11-13 14:17:44"
15103,19,"Dr. Ahmed Ragab, started a live session #[4476]","Courses",57,"2023-11-13 14:18:23"
15104,19,"Dr. Ahmed Ragab, ended a live session #[4476]","Courses",57,"2023-11-13 14:50:59"
15105,19,"19, updated storage amount of user #[19], old storage is 43998.61, new storage is 43961.69","Quota",19,"2023-11-13 15:13:12"
15106,19,"Dr. Ahmed Ragab, Insert new media #[4411]","Media",4411,"2023-11-13 15:13:12"
15107,19,"Dr. Ahmed Ragab, updated session [13 / 11] #[4471]","Courses",64,"2023-11-13 15:13:27"
15108,19,"Dr. Ahmed Ragab, deleted attendee #[1425] from this course","Courses",51,"2023-11-13 16:07:33"
15109,777,"777 has been blocked for Cloned Application","Users",0,"2023-11-13 16:24:04"
15110,1963,"1963 has been blocked for Bypassing preventScreenShot and taking ScreenShots","Users",0,"2023-11-13 16:35:19"
15111,793,"793 has been blocked for Bypassing preventScreenShot and taking ScreenShots","Users",0,"2023-11-13 16:39:26"
15112,218,"218 has been blocked for Bypassing preventScreenShot and taking ScreenShots","Users",0,"2023-11-13 16:59:18"
15113,1239,"1239 has been blocked for Doing Screen Recording","Users",0,"2023-11-13 17:42:40"
15114,54,"mohamed wael , updated session [الحصة الاولى ] #[4468]","Courses",245,"2023-11-13 17:44:26"
15115,19,"Dr. Ahmed Ragab, created a new session [دولى 2] #[4477]","Courses",101,"2023-11-13 17:47:54"
15116,19,"Dr. Ahmed Ragab, started a live session #[4477]","Courses",101,"2023-11-13 17:48:39"
15117,54,"54, updated storage amount of user #[54], old storage is 8654.6, new storage is 8545.132","Quota",54,"2023-11-13 17:54:44"
15118,54,"mohamed wael , Insert new media #[4412]","Media",4412,"2023-11-13 17:54:44"
15119,54,"mohamed wael , created a new session [الحصة الثانية حل QB on organic] #[4478]","Courses",245,"2023-11-13 17:55:27"
15120,54,"54, updated storage amount of user #[54], old storage is 8545.132, new storage is 8544.703","Quota",54,"2023-11-13 17:56:33"
15121,54,"mohamed wael , Insert new media #[4413]","Media",4413,"2023-11-13 17:56:34"
15122,54,"mohamed wael , created a new session [ Answer QB on organic] #[4479]","Courses",245,"2023-11-13 17:56:57"
15123,631,"631 has been blocked for Cloned Application","Users",0,"2023-11-13 18:08:41"
15124,1063,"1063 has been blocked for Cloned Application","Users",0,"2023-11-13 18:10:05"
15125,19,"Dr. Ahmed Ragab, ended a live session #[4477]","Courses",101,"2023-11-13 18:12:35"
15126,19,"19, updated storage amount of user #[19], old storage is 43961.69, new storage is 43925.46","Quota",19,"2023-11-13 18:27:20"
15127,19,"Dr. Ahmed Ragab, Insert new media #[4414]","Media",4414,"2023-11-13 18:27:20"
15128,19,"Dr. Ahmed Ragab, updated session [دولى 2] #[4477]","Courses",101,"2023-11-13 18:29:18"
15129,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 9, new invitations number is 8","Quota",8,"2023-11-13 18:36:40"
15130,19,"Dr. Ahmed Ragab, Invited new student withe email ebrahimnouh328@gmail.com, id:#[625], number of participants before invitations is 59, current number is 60","Courses",37,"2023-11-13 18:36:40"
15131,19,"19, updated storage amount of user #[19], old storage is 43925.46, new storage is 43924.59","Quota",19,"2023-11-13 18:38:27"
15132,19,"Dr. Ahmed Ragab, Insert new media #[4415]","Media",4415,"2023-11-13 18:38:28"
15133,19,"Dr. Ahmed Ragab, updated session [محاضرة 1 / 11] #[4202]","Courses",37,"2023-11-13 18:38:34"
15134,19,"Dr. Ahmed Ragab, un archived a new course #[78]","Courses",78,"2023-11-13 18:54:35"
15135,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 8, new invitations number is 7","Quota",8,"2023-11-13 18:55:14"
15136,19,"Dr. Ahmed Ragab, Invited new student withe email kaa22110@gmail.com, id:#[225], number of participants before invitations is 59, current number is 60","Courses",78,"2023-11-13 18:55:14"
15137,19,"19, updated storage amount of user #[19], old storage is 43924.59, new storage is 43922.96","Quota",19,"2023-11-13 18:58:34"
15138,19,"Dr. Ahmed Ragab, Insert new media #[4416]","Media",4416,"2023-11-13 18:58:36"
15139,19,"Dr. Ahmed Ragab, updated session [محاضرة 17 / 10] #[3522]","Courses",108,"2023-11-13 18:58:43"
15140,19,"19, updated storage amount of user #[19], old storage is 43922.96, new storage is 43922.08","Quota",19,"2023-11-13 19:00:11"
15141,19,"Dr. Ahmed Ragab, Insert new media #[4417]","Media",4417,"2023-11-13 19:00:12"
15142,19,"Dr. Ahmed Ragab, updated session [محاضرة 2 / 11] #[4242]","Courses",46,"2023-11-13 19:00:20"
15143,1304,"1304 has been blocked for Cloned Application","Users",0,"2023-11-13 19:24:20"
15144,19,"Dr. Ahmed Ragab, updated number of invitations of user #[19], old invitations is 7, new invitations number is 6","Quota",8,"2023-11-13 20:07:04"
15145,19,"Dr. Ahmed Ragab, Invited new student withe email mohamedftooh10@gmail.com, id:#[220], number of participants before invitations is 59, current number is 60","Courses",48,"2023-11-13 20:07:04"
15146,60,"60, updated storage amount of user #[60], old storage is 18385.5, new storage is 18293.75","Quota",60,"2023-11-13 20:26:16"
15147,1,"Support-Abdu, Insert new media #[4418]","Media",4418,"2023-11-13 20:26:16"
15148,60,"60, updated storage amount of user #[60], old storage is 18293.75, new storage is 18289.2","Quota",60,"2023-11-13 20:28:03"
15149,1,"Support-Abdu, Insert new media #[4419]","Media",4419,"2023-11-13 20:28:04"
15150,60,"60, updated storage amount of user #[60], old storage is 18289.2, new storage is 18287.95","Quota",60,"2023-11-13 20:28:21"
15151,1,"Support-Abdu, Insert new media #[4420]","Media",4420,"2023-11-13 20:28:21"
15152,1,"Support-Abdu, created a new session [Lecture 7] #[4480]","Courses",261,"2023-11-13 20:28:34"
15153,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 143, new invitations number is 142","Quota",16,"2023-11-13 20:47:14"
15154,1,"Support-Abdu, Invited new student #[1968], number of participants before invitations is 374, current number is 375","Courses",14,"2023-11-13 20:47:14"
15155,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 142, new invitations number is 141","Quota",16,"2023-11-13 20:47:27"
15156,1,"Support-Abdu, Invited new student #[1968], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-13 20:47:27"
15157,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 141, new invitations number is 140","Quota",16,"2023-11-13 20:47:39"
15158,1,"Support-Abdu, Invited new student #[1968], number of participants before invitations is 374, current number is 375","Courses",262,"2023-11-13 20:47:39"
15159,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 140, new invitations number is 139","Quota",16,"2023-11-13 20:47:51"
15160,1,"Support-Abdu, Invited new student #[1968], number of participants before invitations is 374, current number is 375","Courses",267,"2023-11-13 20:47:51"
15161,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 139, new invitations number is 138","Quota",16,"2023-11-13 20:49:03"
15162,1,"Support-Abdu, Invited new student #[1968], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-13 20:49:03"
15163,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 138, new invitations number is 137","Quota",16,"2023-11-13 20:49:55"
15164,1,"Support-Abdu, Invited new student #[1969], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-13 20:49:55"
15165,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 137, new invitations number is 136","Quota",16,"2023-11-13 20:50:13"
15166,1,"Support-Abdu, Invited new student #[1969], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-13 20:50:13"
15167,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 136, new invitations number is 135","Quota",16,"2023-11-13 20:50:51"
15168,1,"Support-Abdu, Invited new student #[1969], number of participants before invitations is 374, current number is 375","Courses",14,"2023-11-13 20:50:51"
15169,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 135, new invitations number is 134","Quota",16,"2023-11-13 20:51:13"
15170,1,"Support-Abdu, Invited new student #[1969], number of participants before invitations is 374, current number is 375","Courses",262,"2023-11-13 20:51:13"
15171,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 134, new invitations number is 133","Quota",16,"2023-11-13 20:51:31"
15172,1,"Support-Abdu, Invited new student #[1969], number of participants before invitations is 374, current number is 375","Courses",267,"2023-11-13 20:51:31"
15173,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 133, new invitations number is 132","Quota",16,"2023-11-13 20:51:57"
15174,1,"Support-Abdu, Invited new student #[1971], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-13 20:51:57"
15175,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 132, new invitations number is 131","Quota",16,"2023-11-13 20:52:06"
15176,1,"Support-Abdu, Invited new student #[1971], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-13 20:52:06"
15177,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 131, new invitations number is 130","Quota",16,"2023-11-13 20:52:31"
15178,1,"Support-Abdu, Invited new student #[1972], number of participants before invitations is 374, current number is 375","Courses",14,"2023-11-13 20:52:31"
15179,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 130, new invitations number is 129","Quota",16,"2023-11-13 20:52:39"
15180,1,"Support-Abdu, Invited new student #[1972], number of participants before invitations is 374, current number is 375","Courses",261,"2023-11-13 20:52:39"
15181,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 129, new invitations number is 128","Quota",16,"2023-11-13 20:52:46"
15182,1,"Support-Abdu, Invited new student #[1972], number of participants before invitations is 374, current number is 375","Courses",262,"2023-11-13 20:52:46"
15183,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 128, new invitations number is 127","Quota",16,"2023-11-13 20:52:57"
15184,1,"Support-Abdu, Invited new student #[1972], number of participants before invitations is 374, current number is 375","Courses",263,"2023-11-13 20:52:57"
15185,60,"motaz elhadad, updated number of invitations of user #[60], old invitations is 127, new invitations number is 126","Quota",16,"2023-11-13 20:53:07"
